iteration,rmse,datetime_start,datetime_complete,duration,C,change_tol,epsilon,grad_tol,lbfgs_memory,linesearch_max_iter,max_iter,penatly,state
876,7360.205266296196,2023-02-26 00:00:30.610987,2023-02-26 00:00:31.674095,0 days 00:00:01.063108,12.0,0.06508574077075929,1.1,0.00014561413118459928,14,2887,1183773,l1,COMPLETE
6,7360.400873113823,2023-02-25 23:52:11.304323,2023-02-25 23:52:11.476911,0 days 00:00:00.172588,10.8,0.053715527922155434,1.5,0.017519621959408965,25,2344,3617433,l1,COMPLETE
26,7360.40341972578,2023-02-25 23:52:15.104412,2023-02-25 23:52:15.291247,0 days 00:00:00.186835,9.0,0.08584074021766394,1.5,0.0062937011691810265,19,2336,2895717,l1,COMPLETE
801,7360.485758614486,2023-02-25 23:59:23.854410,2023-02-25 23:59:24.593076,0 days 00:00:00.738666,9.6,0.0912386466347656,1.2,0.024321077207661936,18,2923,2153127,l1,COMPLETE
518,7360.485758614486,2023-02-25 23:55:57.367228,2023-02-25 23:55:57.960232,0 days 00:00:00.593004,10.9,0.09622933553413526,1.2,0.0076744295730379625,18,2762,1985701,l1,COMPLETE
843,7360.542925165709,2023-02-26 00:00:01.084682,2023-02-26 00:00:01.876764,0 days 00:00:00.792082,10.9,0.004763477583705513,0.8999999999999999,0.0052726707445641926,21,2774,2897191,l1,COMPLETE
25,7360.545831258983,2023-02-25 23:52:14.897568,2023-02-25 23:52:15.104015,0 days 00:00:00.206447,12.100000000000001,0.05616926753071989,1.2,0.014322269989305574,19,2307,2668894,l1,COMPLETE
616,7360.545831258983,2023-02-25 23:57:02.321036,2023-02-25 23:57:02.940529,0 days 00:00:00.619493,11.2,0.05773010509081945,1.2,0.008429338238092221,19,2843,2013849,l1,COMPLETE
563,7360.545831258983,2023-02-25 23:56:26.689697,2023-02-25 23:56:27.561106,0 days 00:00:00.871409,10.5,0.05663097645776568,1.2,0.013518345197955386,19,2730,214918,l1,COMPLETE
661,7360.549680807819,2023-02-25 23:57:33.489110,2023-02-25 23:57:34.107742,0 days 00:00:00.618632,11.100000000000001,0.07317710455211911,1.2,0.01004012755067099,20,2825,1892424,l1,COMPLETE
18,7360.549680807819,2023-02-25 23:52:13.488283,2023-02-25 23:52:13.691624,0 days 00:00:00.203341,11.0,0.06469807178268597,1.2,0.0002540677895544463,20,2291,1394618,l1,COMPLETE
807,7360.549680807819,2023-02-25 23:59:28.576130,2023-02-25 23:59:29.300016,0 days 00:00:00.723886,10.2,0.04258458451884729,1.2,0.003602018129073521,20,2804,2925135,l1,COMPLETE
734,7360.549680807819,2023-02-25 23:58:32.502384,2023-02-25 23:58:33.195593,0 days 00:00:00.693209,10.0,0.057965672390465496,1.2,0.0038129111442482978,20,2871,1741548,l1,COMPLETE
815,7360.549680807819,2023-02-25 23:59:34.422074,2023-02-25 23:59:35.109301,0 days 00:00:00.687227,9.9,0.07389993314347389,1.2,0.010481054259841582,20,2828,2488707,l1,COMPLETE
627,7360.549680807819,2023-02-25 23:57:10.095428,2023-02-25 23:57:10.711231,0 days 00:00:00.615803,10.8,0.09367384344814712,1.2,0.003979426132932467,20,2823,2020538,l1,COMPLETE
747,7360.549680807819,2023-02-25 23:58:41.789747,2023-02-25 23:58:42.782422,0 days 00:00:00.992675,10.7,0.09838663969554276,1.2,0.011365042183317351,20,2841,2317484,l1,COMPLETE
22,7360.549680807819,2023-02-25 23:52:14.271941,2023-02-25 23:52:14.482030,0 days 00:00:00.210089,11.9,0.05607157175687447,1.2,0.014760951861682992,20,2453,4699,l1,COMPLETE
810,7360.549921242021,2023-02-25 23:59:30.665684,2023-02-25 23:59:31.350418,0 days 00:00:00.684734,10.8,0.07230252787254585,1.2,0.0017269335502805064,24,2836,2242032,l1,COMPLETE
699,7360.549921242021,2023-02-25 23:58:03.036441,2023-02-25 23:58:03.949261,0 days 00:00:00.912820,10.6,0.06375480834296648,1.2,0.003354923587954967,23,2917,2029483,l1,COMPLETE
730,7360.549921242021,2023-02-25 23:58:29.662469,2023-02-25 23:58:30.300495,0 days 00:00:00.638026,10.3,0.06434847596391578,1.2,0.008119273107438723,21,2852,2569826,l1,COMPLETE
832,7360.549921242021,2023-02-25 23:59:51.227148,2023-02-25 23:59:51.930872,0 days 00:00:00.703724,11.3,0.07473420817218689,1.2,0.0001040356322764926,22,2821,1992059,l1,COMPLETE
797,7360.549921242021,2023-02-25 23:59:20.639047,2023-02-25 23:59:21.385967,0 days 00:00:00.746920,10.0,0.06375019210730647,1.2,0.006422682976298569,23,2856,1110647,l1,COMPLETE
816,7360.549921242021,2023-02-25 23:59:35.109933,2023-02-25 23:59:35.815086,0 days 00:00:00.705153,11.100000000000001,0.09211409341291019,1.2,0.004888206681225571,21,2845,974490,l1,COMPLETE
857,7360.549921242021,2023-02-26 00:00:13.531664,2023-02-26 00:00:14.217805,0 days 00:00:00.686141,11.0,0.053618632131761726,1.2,0.009463079520319825,22,2733,3440455,l1,COMPLETE
16,7360.549921242021,2023-02-25 23:52:13.094114,2023-02-25 23:52:13.313451,0 days 00:00:00.219337,13.5,0.050777155843438365,1.2,0.019776759162122737,23,2239,776080,l1,COMPLETE
935,7360.549921242021,2023-02-26 00:01:21.011602,2023-02-26 00:01:21.770670,0 days 00:00:00.759068,10.9,0.09810079428929411,1.2,0.0017738023167682738,22,2918,1958534,l1,COMPLETE
648,7360.549921242021,2023-02-25 23:57:24.591875,2023-02-25 23:57:25.187481,0 days 00:00:00.595606,10.5,0.061155538297386805,1.2,0.015399045521637263,22,2837,2652768,l1,COMPLETE
551,7360.549921242021,2023-02-25 23:56:19.706214,2023-02-25 23:56:20.214499,0 days 00:00:00.508285,10.9,0.0460127088993143,1.2,0.017006729568762945,22,2907,1442196,l1,COMPLETE
841,7360.549921242021,2023-02-25 23:59:59.709789,2023-02-26 00:00:00.395984,0 days 00:00:00.686195,11.3,0.0854502756347693,1.2,0.006639515067737986,25,2719,2198733,l1,COMPLETE
937,7360.549921242021,2023-02-26 00:01:22.533904,2023-02-26 00:01:23.290967,0 days 00:00:00.757063,11.3,0.06581592892514042,1.2,0.005085220126949813,24,2801,1442700,l1,COMPLETE
674,7360.549921242021,2023-02-25 23:57:43.297100,2023-02-25 23:57:43.883473,0 days 00:00:00.586373,11.600000000000001,0.0913879796124211,1.2,0.0017765729225879714,21,2795,2818529,l1,COMPLETE
732,7360.549921242021,2023-02-25 23:58:30.911840,2023-02-25 23:58:31.524340,0 days 00:00:00.612500,9.4,0.07942511855889244,1.2,0.02368775449339585,21,2897,1880252,l1,COMPLETE
468,7360.549921242021,2023-02-25 23:55:28.028134,2023-02-25 23:55:28.591756,0 days 00:00:00.563622,11.3,0.0942839943322567,1.2,0.021422825257495053,25,2817,1764696,l1,COMPLETE
736,7360.549921242021,2023-02-25 23:58:33.853858,2023-02-25 23:58:34.551252,0 days 00:00:00.697394,9.7,0.09911274537622558,1.2,0.005285887799603637,22,2795,2751658,l1,COMPLETE
21,7360.549921242021,2023-02-25 23:52:14.088948,2023-02-25 23:52:14.271697,0 days 00:00:00.182749,10.2,0.04978943899435456,1.2,0.013180528811199604,23,2156,1168944,l1,COMPLETE
547,7360.549921242021,2023-02-25 23:56:17.300677,2023-02-25 23:56:17.811035,0 days 00:00:00.510358,10.8,0.0771695680957743,1.2,0.00991823153490199,22,2871,1906459,l1,COMPLETE
846,7360.549921242021,2023-02-26 00:00:03.701218,2023-02-26 00:00:04.741187,0 days 00:00:01.039969,10.9,0.04726459773298018,1.2,0.012563445518975726,21,2938,2147699,l1,COMPLETE
548,7360.549921242021,2023-02-25 23:56:17.811514,2023-02-25 23:56:18.322121,0 days 00:00:00.510607,11.0,0.05418287596201213,1.2,0.014196288064363433,21,2921,2246982,l1,COMPLETE
943,7360.549921242021,2023-02-26 00:01:27.602790,2023-02-26 00:01:28.363924,0 days 00:00:00.761134,11.2,0.0710547985451453,1.2,0.022239846662022614,22,2835,1613794,l1,COMPLETE
744,7360.549921242021,2023-02-25 23:58:39.718132,2023-02-25 23:58:40.416764,0 days 00:00:00.698632,10.1,0.09556670905187462,1.2,0.0020660636069244555,23,2822,3099964,l1,COMPLETE
500,7360.549921242021,2023-02-25 23:55:46.289923,2023-02-25 23:55:46.835441,0 days 00:00:00.545518,9.9,0.08598621293380271,1.2,0.002405813316783853,23,2772,1637591,l1,COMPLETE
962,7360.549921242021,2023-02-26 00:01:44.701056,2023-02-26 00:01:45.702477,0 days 00:00:01.001421,10.8,0.046654952957891176,1.2,0.008008587649682788,23,2943,1023112,l1,COMPLETE
924,7360.549921242021,2023-02-26 00:01:11.602634,2023-02-26 00:01:12.443879,0 days 00:00:00.841245,11.4,0.07983433737766232,1.2,0.00010873072593106904,24,2846,2336128,l1,COMPLETE
984,7360.549921242021,2023-02-26 00:02:04.928716,2023-02-26 00:02:05.781214,0 days 00:00:00.852498,11.0,0.08085537179343652,1.2,0.006696005362601446,22,2982,1352605,l1,COMPLETE
700,7360.549921242021,2023-02-25 23:58:03.949837,2023-02-25 23:58:04.562156,0 days 00:00:00.612319,10.3,0.05438153926883074,1.2,0.0019092463451123808,22,2858,2178902,l1,COMPLETE
701,7360.549921242021,2023-02-25 23:58:04.562649,2023-02-25 23:58:05.185688,0 days 00:00:00.623039,11.0,0.04547193088730991,1.2,0.006959412396943418,23,2841,2442043,l1,COMPLETE
527,7360.549921242021,2023-02-25 23:56:03.116708,2023-02-25 23:56:03.667318,0 days 00:00:00.550610,11.4,0.05065543588655932,1.2,0.01610875687611384,24,2823,1642125,l1,COMPLETE
982,7360.549921242021,2023-02-26 00:02:03.100199,2023-02-26 00:02:04.112126,0 days 00:00:01.011927,10.9,0.07882367171899309,1.2,0.022646208097497386,23,2993,2184441,l1,COMPLETE
694,7360.549921242021,2023-02-25 23:57:59.343096,2023-02-25 23:57:59.990743,0 days 00:00:00.647647,10.7,0.08261470730277479,1.2,0.004041155189824537,23,2917,2339464,l1,COMPLETE
978,7360.549921242021,2023-02-26 00:01:59.511997,2023-02-26 00:02:00.347255,0 days 00:00:00.835258,11.0,0.06390196657612875,1.2,0.014775294664705896,23,2985,2327029,l1,COMPLETE
702,7360.549921242021,2023-02-25 23:58:05.186261,2023-02-25 23:58:05.809412,0 days 00:00:00.623151,10.9,0.08468529208861514,1.2,0.02205073709473373,22,2928,1997107,l1,COMPLETE
714,7360.549921242021,2023-02-25 23:58:14.190534,2023-02-25 23:58:14.836515,0 days 00:00:00.645981,10.5,0.09058884439587153,1.2,0.0002561789503181969,21,2843,1541930,l1,COMPLETE
741,7360.549921242021,2023-02-25 23:58:37.632153,2023-02-25 23:58:38.331172,0 days 00:00:00.699019,10.3,0.08300058097444485,1.2,0.003192203582987688,21,2611,1333691,l1,COMPLETE
550,7360.549921242021,2023-02-25 23:56:19.195049,2023-02-25 23:56:19.705742,0 days 00:00:00.510693,10.4,0.07847357731746898,1.2,0.006252479824443309,21,2837,1819518,l1,COMPLETE
680,7360.549921242021,2023-02-25 23:57:47.499157,2023-02-25 23:57:48.136101,0 days 00:00:00.636944,11.5,0.049395679196868325,1.2,0.017915584253401826,22,2798,3020492,l1,COMPLETE
13,7361.230186073336,2023-02-25 23:52:12.511631,2023-02-25 23:52:12.707650,0 days 00:00:00.196019,12.8,0.045608651271036256,0.8999999999999999,0.018911603634739774,22,2218,3931248,l1,COMPLETE
641,7361.230186073336,2023-02-25 23:57:19.912108,2023-02-25 23:57:20.505978,0 days 00:00:00.593870,10.8,0.08795918530272132,0.8999999999999999,0.00013651140133365725,23,2771,2430481,l1,COMPLETE
31,7361.42118221758,2023-02-25 23:52:16.124909,2023-02-25 23:52:16.324543,0 days 00:00:00.199634,11.0,0.0687891676683214,1.3,0.0051544519839542315,19,2301,1378618,l1,COMPLETE
23,7361.4325100427395,2023-02-25 23:52:14.482328,2023-02-25 23:52:14.672443,0 days 00:00:00.190115,11.8,0.05852136817109114,1.3,0.012160965812721171,20,2490,68724,l1,COMPLETE
932,7361.43274145704,2023-02-26 00:01:18.430647,2023-02-26 00:01:19.201549,0 days 00:00:00.770902,11.2,0.05698331448773057,1.3,0.004510691346018217,23,2785,2572819,l1,COMPLETE
808,7361.43274145704,2023-02-25 23:59:29.300593,2023-02-25 23:59:29.982273,0 days 00:00:00.681680,10.7,0.05908266095378486,1.3,0.00768212158539994,22,2756,2042163,l1,COMPLETE
11,7361.5147643837945,2023-02-25 23:52:12.128023,2023-02-25 23:52:12.319722,0 days 00:00:00.191699,12.8,0.04197085052664066,0.7,0.008314452606780317,25,2006,3954723,l1,COMPLETE
10,7361.5147643837945,2023-02-25 23:52:11.950021,2023-02-25 23:52:12.127801,0 days 00:00:00.177780,12.9,0.03998875970042093,0.7,0.009444208195482265,25,2094,3850855,l1,COMPLETE
823,7361.5147643837945,2023-02-25 23:59:42.103004,2023-02-25 23:59:43.106683,0 days 00:00:01.003679,11.2,0.07902890195731305,0.7,0.0018239787696514404,21,2761,1157384,l1,COMPLETE
20,7361.561481742992,2023-02-25 23:52:13.879925,2023-02-25 23:52:14.088674,0 days 00:00:00.208749,11.5,0.0683013807765129,1.0,0.0006099643706278294,20,2837,4896692,l1,COMPLETE
881,7361.561832144491,2023-02-26 00:00:34.889899,2023-02-26 00:00:35.649368,0 days 00:00:00.759469,11.4,0.04435043187502322,1.0,0.0016968649932570085,24,2914,994699,l1,COMPLETE
779,7362.257920003382,2023-02-25 23:59:07.412349,2023-02-25 23:59:08.080751,0 days 00:00:00.668402,11.0,0.06630169933536992,1.1,0.0030793502403017297,20,2575,2278262,l1,COMPLETE
731,7362.257920003382,2023-02-25 23:58:30.300981,2023-02-25 23:58:30.911321,0 days 00:00:00.610340,9.5,0.07712281507233087,1.1,0.00015691530218756716,20,2827,2124399,l1,COMPLETE
715,7362.257920003382,2023-02-25 23:58:14.837159,2023-02-25 23:58:15.515570,0 days 00:00:00.678411,10.4,0.07011364398258388,1.1,0.00019133308234813256,20,2859,2561760,l1,COMPLETE
854,7362.257920003382,2023-02-26 00:00:10.604832,2023-02-26 00:00:11.682392,0 days 00:00:01.077560,10.8,0.04999072425775079,1.1,0.00533703452458785,20,2773,2570410,l1,COMPLETE
805,7362.258039633537,2023-02-25 23:59:26.828025,2023-02-25 23:59:27.559045,0 days 00:00:00.731020,10.9,0.07020721385773898,1.1,0.0180756979982959,23,2793,3175883,l1,COMPLETE
769,7362.258039633537,2023-02-25 23:58:59.199280,2023-02-25 23:58:59.939954,0 days 00:00:00.740674,11.100000000000001,0.046276355410692555,1.1,0.0035984092878273088,21,2832,2627864,l1,COMPLETE
690,7362.258039633537,2023-02-25 23:57:55.494941,2023-02-25 23:57:56.157483,0 days 00:00:00.662542,11.0,0.09656051821698347,1.1,0.002097968127608203,24,2812,220142,l1,COMPLETE
555,7362.258039633537,2023-02-25 23:56:22.039326,2023-02-25 23:56:22.586547,0 days 00:00:00.547221,11.0,0.07052661674453557,1.1,0.011635049509875072,23,2594,2541012,l1,COMPLETE
789,7362.258039633537,2023-02-25 23:59:14.739716,2023-02-25 23:59:15.414959,0 days 00:00:00.675243,10.4,0.05291060443727882,1.1,0.004701545656170565,22,2813,1666365,l1,COMPLETE
912,7362.258039633537,2023-02-26 00:01:01.195810,2023-02-26 00:01:01.899056,0 days 00:00:00.703246,11.5,0.08664776598575218,1.1,0.0001595151085572477,23,2824,2483111,l1,COMPLETE
883,7362.258039633537,2023-02-26 00:00:36.353935,2023-02-26 00:00:37.348370,0 days 00:00:00.994435,11.5,0.09969145198887285,1.1,0.00010041188031239615,24,2899,1081815,l1,COMPLETE
836,7362.258039633537,2023-02-25 23:59:55.172678,2023-02-25 23:59:55.841601,0 days 00:00:00.668923,11.100000000000001,0.09328537734929103,1.1,0.011935342249620735,22,2777,2377630,l1,COMPLETE
646,7362.258039633537,2023-02-25 23:57:23.434870,2023-02-25 23:57:24.022424,0 days 00:00:00.587554,10.9,0.04864299148382263,1.1,0.0033188752167285862,22,2771,2202187,l1,COMPLETE
760,7362.258039633537,2023-02-25 23:58:52.815862,2023-02-25 23:58:53.458271,0 days 00:00:00.642409,10.5,0.04759072986214937,1.1,0.00021809855510088573,21,2818,3017439,l1,COMPLETE
668,7362.258039633537,2023-02-25 23:57:38.279713,2023-02-25 23:57:38.929941,0 days 00:00:00.650228,11.7,0.06993594411992105,1.1,0.005322462080283513,23,2781,2550800,l1,COMPLETE
956,7362.258039633537,2023-02-26 00:01:39.609531,2023-02-26 00:01:40.424024,0 days 00:00:00.814493,11.100000000000001,0.05470050851909257,1.1,0.0017850352908892742,24,2923,1136542,l1,COMPLETE
761,7362.258039633537,2023-02-25 23:58:53.458813,2023-02-25 23:58:54.104806,0 days 00:00:00.645993,11.0,0.05528308180066549,1.1,0.0034001456644718554,21,2796,2657910,l1,COMPLETE
686,7362.258039633537,2023-02-25 23:57:52.497397,2023-02-25 23:57:53.183357,0 days 00:00:00.685960,10.2,0.05613452244269934,1.1,0.00010931112572399176,22,2831,2381348,l1,COMPLETE
968,7362.258039633537,2023-02-26 00:01:49.867895,2023-02-26 00:01:50.627317,0 days 00:00:00.759422,10.9,0.09692024485820813,1.1,0.0023828047086241573,22,2839,8180004,l1,COMPLETE
957,7362.258039633537,2023-02-26 00:01:40.424773,2023-02-26 00:01:41.196741,0 days 00:00:00.771968,11.3,0.04546572124208218,1.1,0.00012250368078673053,23,2890,1625683,l1,COMPLETE
787,7362.260751339295,2023-02-25 23:59:13.367629,2023-02-25 23:59:14.037654,0 days 00:00:00.670025,10.7,0.05096721698262466,1.1,0.0016932441227608557,19,2795,1421088,l1,COMPLETE
436,7369.265166113821,2023-02-25 23:55:09.980526,2023-02-25 23:55:10.483616,0 days 00:00:00.503090,11.100000000000001,0.004038107469647093,1.1,0.009625436557067768,15,2808,1892476,l1,COMPLETE
658,7372.7550905132375,2023-02-25 23:57:31.149765,2023-02-25 23:57:31.820360,0 days 00:00:00.670595,11.2,0.0037712998465189193,1.2,0.00010538464126640336,18,2870,1919775,l1,COMPLETE
983,7377.919224415285,2023-02-26 00:02:04.112969,2023-02-26 00:02:04.927870,0 days 00:00:00.814901,10.5,0.03013808444138788,1.2,0.003357373117137653,23,2954,2038440,l1,COMPLETE
875,7378.164857884286,2023-02-26 00:00:29.816737,2023-02-26 00:00:30.610259,0 days 00:00:00.793522,11.5,0.029776429747030538,1.1,0.0035801371259245123,14,2926,903891,l1,COMPLETE
136,7378.270434808748,2023-02-25 23:52:45.028709,2023-02-25 23:52:45.354689,0 days 00:00:00.325980,14.7,0.03871259029337212,0.7999999999999999,0.004206497177758777,21,2230,5124135,l1,COMPLETE
12,7378.584830134606,2023-02-25 23:52:12.319946,2023-02-25 23:52:12.511398,0 days 00:00:00.191452,12.2,0.029578659125655923,0.7,0.02000444975466971,22,2100,3944355,l1,COMPLETE
639,7379.030257367091,2023-02-25 23:57:18.745804,2023-02-25 23:57:19.345838,0 days 00:00:00.600034,11.9,0.031227323822080846,1.1,0.00015003980180371612,23,2803,2597953,l1,COMPLETE
765,7379.031349937204,2023-02-25 23:58:56.092445,2023-02-25 23:58:57.110472,0 days 00:00:01.018027,10.6,0.0330700731689532,1.1,0.0018015096654267094,21,2853,2419716,l1,COMPLETE
947,7380.079983927914,2023-02-26 00:01:30.841782,2023-02-26 00:01:31.672546,0 days 00:00:00.830764,10.8,0.0018361383914870441,1.1,0.014080249753204849,18,2864,2649137,l1,COMPLETE
909,7384.234374024758,2023-02-26 00:00:58.090707,2023-02-26 00:00:58.852302,0 days 00:00:00.761595,11.100000000000001,0.006087422807717144,1.1,0.0032239748421624683,11,2777,1570049,l1,COMPLETE
283,7386.227124523338,2023-02-25 23:53:39.549222,2023-02-25 23:53:40.249432,0 days 00:00:00.700210,13.2,0.010390891283574757,1.4,0.005781073060038243,11,2379,4086536,l1,COMPLETE
280,7386.227124523338,2023-02-25 23:53:38.358773,2023-02-25 23:53:38.763317,0 days 00:00:00.404544,12.9,0.007544042187520066,1.4,0.009661733867398322,11,2429,3676547,l1,COMPLETE
925,7388.071145272183,2023-02-26 00:01:12.444550,2023-02-26 00:01:13.275797,0 days 00:00:00.831247,11.600000000000001,0.010886071207962414,1.2,0.005637270799478086,11,2826,1500740,l1,COMPLETE
635,7388.07797390153,2023-02-25 23:57:15.081037,2023-02-25 23:57:15.992344,0 days 00:00:00.911307,10.6,0.006484075675174745,1.2,0.0019807186878875063,11,2728,1839028,l1,COMPLETE
575,7388.07797390153,2023-02-25 23:56:35.127448,2023-02-25 23:56:35.657562,0 days 00:00:00.530114,10.5,0.0051668596904941265,1.2,0.0017624895890874246,11,2673,1077472,l1,COMPLETE
443,7391.882243661902,2023-02-25 23:55:13.918820,2023-02-25 23:55:14.406677,0 days 00:00:00.487857,11.100000000000001,0.015090258586837713,1.2,0.002481330371716414,16,2796,1816586,l1,COMPLETE
898,7393.545577753535,2023-02-26 00:00:48.552809,2023-02-26 00:00:49.666154,0 days 00:00:01.113345,11.2,0.024618435737741935,1.1,0.0018294112557909945,24,2805,2464696,l1,COMPLETE
776,7393.586733420119,2023-02-25 23:59:05.286146,2023-02-25 23:59:05.984307,0 days 00:00:00.698161,10.8,0.02417348168535357,1.1,0.007658333382579971,20,2860,2122117,l1,COMPLETE
292,7394.822989344934,2023-02-25 23:53:43.556806,2023-02-25 23:53:43.931149,0 days 00:00:00.374343,12.5,0.006338965688704445,1.5,0.0033819819605200832,11,2502,5094482,l1,COMPLETE
277,7395.38526553325,2023-02-25 23:53:37.139993,2023-02-25 23:53:37.546012,0 days 00:00:00.406019,12.9,0.01622638043686844,1.4,0.007824146490975658,13,2428,3896142,l1,COMPLETE
255,7396.751473607307,2023-02-25 23:53:27.733674,2023-02-25 23:53:28.119642,0 days 00:00:00.385968,13.5,0.01353358005903326,1.4,0.013396787816512993,11,2452,4596293,l1,COMPLETE
27,7397.083888391819,2023-02-25 23:52:15.291482,2023-02-25 23:52:15.508890,0 days 00:00:00.217408,7.0,0.08499425016905685,1.5,0.008831160026686484,13,2359,2894929,l1,COMPLETE
562,7398.708840423371,2023-02-25 23:56:26.087556,2023-02-25 23:56:26.688944,0 days 00:00:00.601388,11.3,0.027441792902397292,1.2,0.007848607787807575,11,2817,1790672,l1,COMPLETE
871,7400.895351640546,2023-02-26 00:00:26.763227,2023-02-26 00:00:27.550309,0 days 00:00:00.787082,11.8,0.021383384637381632,1.1,0.0015278702481339996,15,2932,849670,l1,COMPLETE
268,7403.132342285696,2023-02-25 23:53:32.970649,2023-02-25 23:53:33.358509,0 days 00:00:00.387860,13.100000000000001,0.021140242669395078,1.4,0.017909150469777015,12,2443,5017108,l2,COMPLETE
261,7403.132342285696,2023-02-25 23:53:30.144398,2023-02-25 23:53:30.519133,0 days 00:00:00.374735,13.4,0.04593215597389052,1.4,0.01769016283310114,12,2392,4206594,l2,COMPLETE
