iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,state
119,2314.6366541670714,2023-01-29 16:59:25.633779,2023-01-29 17:01:16.110710,0 days 00:01:50.476931,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
80,2314.6366541670714,2023-01-29 15:33:17.504538,2023-01-29 15:35:07.958355,0 days 00:01:50.453817,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
70,2314.970290521618,2023-01-29 15:10:49.982762,2023-01-29 15:13:06.290974,0 days 00:02:16.308212,0.6,0.5,15.0,8.0,800.0,5.5,0.78,COMPLETE
25,2315.459581618446,2023-01-29 13:33:13.136691,2023-01-29 13:34:59.265716,0 days 00:01:46.129025,0.6,0.5,15.0,9.0,700.0,6.5,0.78,COMPLETE
28,2315.459581618446,2023-01-29 13:39:40.396655,2023-01-29 13:41:30.163765,0 days 00:01:49.767110,0.6,0.5,15.0,9.0,700.0,6.5,0.78,COMPLETE
18,2315.585072680535,2023-01-29 13:18:06.346926,2023-01-29 13:20:12.293239,0 days 00:02:05.946313,0.6,0.5,15.0,9.0,800.0,5.5,0.78,COMPLETE
22,2315.585072680535,2023-01-29 13:26:43.612708,2023-01-29 13:28:48.449280,0 days 00:02:04.836572,0.6,0.5,15.0,9.0,800.0,5.5,0.78,COMPLETE
15,2315.6167501030227,2023-01-29 13:11:12.907070,2023-01-29 13:13:28.088233,0 days 00:02:15.181163,0.5,0.5,15.0,7.0,800.0,5.5,0.78,COMPLETE
13,2315.6167501030227,2023-01-29 13:06:38.671687,2023-01-29 13:08:53.849470,0 days 00:02:15.177783,0.5,0.5,15.0,7.0,800.0,5.5,0.78,COMPLETE
17,2315.6167501030227,2023-01-29 13:15:43.113362,2023-01-29 13:17:59.073064,0 days 00:02:15.959702,0.5,0.5,15.0,7.0,800.0,5.5,0.78,COMPLETE
