iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
43,2472.8104222779966,2023-02-03 23:36:14.598259,2023-02-03 23:36:31.681979,0 days 00:00:17.083720,,Plain,Bernoulli,10,0.7453989630194653,0.1866121433099477,15,337,13,0.8746404609487335,COMPLETE
44,2473.3541622343146,2023-02-03 23:36:35.577791,2023-02-03 23:36:57.740740,0 days 00:00:22.162949,,Plain,Bernoulli,10,0.7542622698568127,0.19147675941389297,12,332,13,0.8874989934759808,COMPLETE
82,2474.3266058785966,2023-02-03 23:51:38.125432,2023-02-03 23:51:54.379685,0 days 00:00:16.254253,,Plain,Bernoulli,9,0.7767740301619397,0.15773801337628462,3,458,17,0.9345023950182973,COMPLETE
42,2474.8558479907483,2023-02-03 23:35:49.507708,2023-02-03 23:36:10.253066,0 days 00:00:20.745358,,Plain,Bernoulli,10,0.7419313390131945,0.1853372268123984,15,329,13,0.870253737061096,COMPLETE
62,2475.260653587952,2023-02-03 23:43:45.344498,2023-02-03 23:44:02.179292,0 days 00:00:16.834794,,Plain,Bernoulli,10,0.8243587461020072,0.12804045232634786,5,419,20,0.9575449873492891,COMPLETE
63,2476.908010772057,2023-02-03 23:44:06.639666,2023-02-03 23:44:28.011468,0 days 00:00:21.371802,,Plain,Bernoulli,9,0.8555611468496779,0.22103513268856423,7,373,19,0.909931932478679,COMPLETE
52,2476.941271856306,2023-02-03 23:39:58.440351,2023-02-03 23:40:15.584538,0 days 00:00:17.144187,,Plain,Bernoulli,10,0.8334278677381641,0.11474377313780523,9,431,19,0.9937593295118436,COMPLETE
41,2481.087622766623,2023-02-03 23:35:24.444635,2023-02-03 23:35:45.012672,0 days 00:00:20.568037,,Plain,Bernoulli,10,0.5907722570874471,0.17250002009382193,13,314,13,0.873483225143119,COMPLETE
68,2506.573892440229,2023-02-03 23:46:20.402806,2023-02-03 23:46:37.357386,0 days 00:00:16.954580,,Plain,Bernoulli,10,0.9396600487290022,0.1039768044169426,3,391,16,0.9703819398296835,COMPLETE
85,2512.852031012801,2023-02-03 23:52:46.835022,2023-02-03 23:53:12.718315,0 days 00:00:25.883293,,Plain,Bernoulli,8,0.8417483127983003,0.15847912732694547,2,442,16,0.9619300386018792,COMPLETE
77,2519.7402998464463,2023-02-03 23:49:47.778175,2023-02-03 23:50:06.639934,0 days 00:00:18.861759,,Plain,Bernoulli,10,0.8815919780271417,0.08062472355381699,4,436,20,0.8358906659385923,COMPLETE
35,2519.8550297617016,2023-02-03 23:33:20.752018,2023-02-03 23:33:35.853943,0 days 00:00:15.101925,,Plain,Bernoulli,10,0.6303348316432624,0.16710864966946046,13,218,11,0.8569986633447297,COMPLETE
